business_id,labels
8yk2i,1 2 3  5 6  8
8yloo,1 2 3  5 6  8
8yp58,1    5 6
8yq87,3  5 6  8
8ytdo,1 2 3  5 6  8
8ytzq,1 2 3  5 6  8
8z19h,1 2   5 6  8
8z5r5,1     6  8
8z9sn,1 2   5 6  8
8zlu5,1  3  5 6  8
8zms4,1    5 6  8
8zp2v,2 3  5 6
8zylu,1 2 3  5 6
8zz3e,1 2   5 6  8
90hzn,2    6  8
90q7u,6  8
90qvn,0     5 6  8
90tkb,2   5 6  8
90vlj,1 2   5 6  8
918y8,1 2 3  5 6
91au6,2 3     8
929qe,2 3  5 6  8
92f86,5 6  8
92nv0,2 3  5 6  8
92pve,2 3  5 6  8
933c0,1 2 3  5 6  8
9358x,0 1    5 6  8
935nc,2 3  5 6  8
937xn,5 6
93jrn,1 2   5 6  8
93m2p,1 2 3  5 6
93or6,1 2 3  5 6  8
93pdv,0  2    6  8
93s7w,3  5 6  8
93u8s,5 6
93vg2,1 2 3  5 6  8
9428a,1 2   5 6
943oy,1    5 6  8
944mt,5 6  8
945fi,2 3  5 6  8
945nh,1 2   5 6  8
949wl,0  2   5 6  8
94d0u,1     6  8
94mst,1 2 3  5 6  8
950tn,0 1 2   5 6  8
953i0,2   5 6
95kyx,3  5 6  8
95own,1 2   5 6  8
95xfz,2 3  5 6  8
95yn1,1 2 3  5 6
961v2,3   6  8
966ya,2   5 6  8
969l6,3  5 6  8
96a8e,1 2   5 6  8
96cy9,1 2    6  8
96pgi,1 2   5 6  8
96xnn,2   5 6  8
9732c,1 2 3  5 6  8
977om,2   5 6
97aba,5 6
97ex5,3  5 6  8
97frg,5 6  8
97ful,1 2   5 6  8
97g8o,1 2   5 6  8
97qci,1     6  8
97spw,3  5 6  8
9820o,0     5 6  8
9828r,2 3  5 6
982v3,2 3  5 6  8
986uq,3  5 6  8
98a5j,2   5 6  8
98b00,1 2   5   8
98fp6,1 2   5 6  8
98ftq,6  8
98pl8,1 2   5 6  8
98q6v,1  3  5 6 7 8
998wf,1  3  5 6  8
99ish,3  5 6  8
99pr6,1 2   5 6  8
99w47,1 2 3  5 6  8
99xak,1 2   5 6  8
9a1ep,1 2 3  5 6
9a4um,2   5 6  8
9afo2,3  5 6  8
9ag1m,3  5 6  8
9akje,1 2   5 6  8
9alsk,1  3   6  8
9ao0m,1 2 3  5 6  8
9aoul,5 6  8
9apiv,2   5 6  8
9awrm,5 6  8
9ayr8,1  3   6  8
9b47v,5
9bfqp,2   5 6  8
9bl0y,3  5 6
9bm9a,1 2   5 6  8
9brl4,5 6  8
9bznm,1 2   5 6  8
9c5e5,2    6  8
9ck61,1  3  5 6
9cnyk,5 6  8
9cw32,1 2   5 6  8
9d1qv,5 6  8
9d4nc,2 3  5 6  8
9d68v,5 6  8
9d69w,5 6  8
9d8jy,1  3  5 6  8
9dd0v,1 2   5 6  8
9ddif,1 2   5 6  8
9djsk,1 2   5 6  8
9dmc4,1 2 3  5 6  8
9dtpk,2   5 6  8
9dut8,1 2   5 6  8
9dv6h,6  8
9dyd1,1 2   5 6  8
9e6p9,0 1    5 6  8
9e7jl,1 2 3  5 6
9ehqv,3  5 6  8
9ei2s,2   5 6  8
9eie2,1 2 3  5 6  8
9epip,3  5 6  8
9eq32,0     5 6  8
9er4l,3  5 6  8
9etiu,5 6  8
9eueq,1 2   5 6
9exi2,1    5 6  8
9ezd9,1     6  8
9f12y,1 2   5 6
9f9c3,2 3  5 6  8
9f9vw,1    5 6  8
9fbcp,1 2   5 6  8
9fdui,1 2   5 6  8
9ffyk,1 2 3  5 6
9fgb1,1 2   5 6  8
9fkv6,6 7 8
9ftbc,0      6  8
9fu4j,3  5 6  8
9g2ex,3   6
9g35p,1  3  5 6  8
9g7fe,3  5 6  8
9gfjv,1 2 3  5 6  8
9girz,5 6  8
9gj0g,2 3  5 6  8
9gjib,2 3  5 6  8
9go5o,1 2 3  5 6 7 8
9gpjb,3  5 6  8
9gqqi,1 2 3  5 6  8
9gspk,3     8
9gy9k,3  5 6  8
9h20k,5 6  8
9h3pj,1 2 3  5 6  8
9h9s9,3  5 6  8
9hc9i,1 2   5 6  8
9hgzm,3  5 6  8
9hmfl,0  2   5 6  8
9hpyv,2 3  5 6
9hu0n,2   5 6  8
9hx7t,1 2   5 6
9hz13,3  5 6  8
9i3gs,3   6  8
9i5mw,1  3   6  8
9id0b,1 2   5 6  8
9iems,0   3   6  8
9im2h,5 6  8
9ixod,1    5 6  8
9j1y3,3  5   8
9j2ym,3  5   8
9j75v,2 3  5 6  8
9jg93,1 2 3  5 6  8
9jm8h,1 2 3  5 6  8
9jr6m,0      6  8
9jxod,0  2   5 6  8
9jzem,1 2  4 5 6
9k24m,1  3 4 5 6  8
9k7kn,1 2   5 6  8
9kafd,2 3  5 6  8
9kb3b,3  5 6  8
9kd5z,1    5 6  8
9kdwp,5 6  8
9kj6g,2 3  5 6  8
9kmhq,2   5 6  8
9knn7,3  5 6  8
9ku2n,2   5 6  8
9l9tx,3     8
9lju1,5 6
9lkqx,1 2 3  5 6  8
9lqaj,2   5 6  8
9ltll,1  3  5 6  8
9lydb,2 3  5 6 7 8
9m2dq,6  8
9m2kh,1 2 3  5 6  8
9m65c,5 6  8
9m83t,5 6  8
9m8o9,1    5 6
9m9jq,2   5 6
9mant,2 3  5 6  8
9mb90,1 2   5 6  8
9mdow,3  5   8
9mfry,3   6  8
9mgz7,2   5 6  8
9mhrp,1 2   5   8
9mi03,1    5 6  8
9mn59,3  5 6  8
9mo3d,1 2 3  5 6
9msmu,1  3  5 6  8
9mu01,1 2   5 6  8
9mzt0,5 6  8
9n127,0      6  8
9n1cb,2   5 6  8
9n53g,1 2 3  5 6  8
9n55a,2   5 6  8
9norj,1    5 6  8
9novp,0     5 6  8
9nvye,1  3  5 6  8
9nxhx,2   5 6  8
9o2np,1 2   5 6  8
9o6es,1 2   5 6  8
9o6qt,1  3  5 6  8
9objq,3  5 6  8
9oe0c,2   5   8
9oj9j,0   3  5 6  8
9onuj,1 2 3  5 6
9p1f4,0   3  5 6  8
9p1oc,0 1  3  5 6  8
9p298,1 2   5 6  8
9ph5y,1 2   5 6  8
9pigl,0   3  5   8
9pld3,3  5 6  8
9ppav,2   5 6
9puny,1 2 3  5 6  8
9pv1g,6  8
9q055,5 6  8
9q724,2 3  5 6  8
9qdi8,5 6  8
9qdsb,1  3  5 6  8
9qf68,0   3  5 6  8
9qh19,3  5 6  8
9qiuf,5 6  8
9qoa9,2   5 6  8
9r14z,3  5   8
9r67s,2 3  5 6  8
9rbl7,1 2 3  5 6 7
9rbvr,0  2   5 6
9ri03,2 3  5 6  8
9rln4,3   6  8
9ro98,2   5 6  8
9rtp8,1 2   5 6  8
9ruxa,2   5 6  8
9s1ax,6  8
9s8uo,1    5 6
9samo,5 6  8
9se60,2   5 6  8
9sg3j,0     5 6
9soxw,1 2 3  5 6  8
9sq83,1  3  5 6  8
9svr8,2   5 6  8
9t10u,2 3  5 6  8
9t2uw,1    5 6  8
9tb9b,1 2   5 6  8
9tji4,5 6  8
9tjrw,3  5 6  8
9tl60,1  3  5 6  8
9tsmn,3  5 6  8
9uavf,1 2 3  5 6  8
9ue7h,0     5 6  8
9ufbs,0 1 2    6  8
9ujdn,1  3  5 6  8
9unll,1    5 6  8
9uyzb,3  5 6  8
9v8xm,6  8
9vcrx,2   5 6  8
9vdsc,2   5 6  8
9vqkt,0 1 2   5 6
9vue5,2 3  5 6  8
9w11r,1    5 6  8
9w2ak,1 2 3  5 6 7 8
9w2ne,3   6  8
9w5tl,2 3  5   8
9wd6m,3  5 6  8
9wo0w,2   5 6  8
9wxhe,3  5 6  8
9x4v6,3  5 6
9x5gw,3   6  8
9xgq0,2 3  5 6  8
9xhs9,1 2  4 5 6
9xizn,1    5 6  8
9xo1p,5 6  8
9xoe3,1 2   5 6
9xotj,5 6
9xror,1 2   5 6  8
9xu65,5 6  8
9y141,2   5 6  8
9y9nn,1 2 3  5 6  8
9ykty,1 2  4 5 6  8
9ym2z,3  5 6  8
9yoe7,5 6
9yp77,1 2   5 6  8
9yqa2,1 2 3 4 5 6
9yqil,2 3  5 6  8
9yqnk,1 2   5 6  8
9yv1n,1 2   5 6  8
9z0c7,3  5 6  8
9z3ln,1  3   6  8
9z4n1,3  5 6  8
9z8yz,5 6  8
9zdj7,1 2 3  5 6  8
9zne4,2   5 6  8
9ztzd,2 3  5 6
9zzgw,5 6  8
a0015,2 3  5 6
a00aq,5 6  8
a00e8,2 3  5 6  8
a010d,3  5   8
a0178,3   6  8
a0bfs,3  5 6  8
a0d3v,1  3  5 6  8
a0e7j,1 2 3  5 6
a0h67,1 2 3  5 6  8
a0llc,2 3  5 6  8
a0lve,3   6  8
a0nqx,1  3  5 6  8
a0p49,1 2 3  5 6
a0wtn,5   8
a19he,3  5   8
a1c4u,1    5   8
a1d5w,1 2   5 6  8
a1fb1,1 2 3  5 6
a1k6w,2   5 6 7 8
a1p0m,0  2   5 6  8
a1pk8,5 6  8
a2663,1 2 3  5
a2ac7,1 2   5 6  8
a2bgo,1 2   5 6  8
a2cl0,5 6  8
a2i78,0  2   5 6  8
a2kry,1 2 3  5 6
a2s7m,1 2 3  5 6  8
a2tyo,1 2   5 6  8
a32py,1 2   5 6  8
a33bf,3   6  8
a35j5,1    5 6  8
a3av8,1 2   5 6  8
a3nqc,1  3   6  8
a3ret,2   5 6  8
a3sp8,1 2   5 6
a3suc,3  5 6  8
a3wjj,5 6  8
a43db,0 1 2 3  5 6  8
a4feo,1 2   5 6  8
a4ghc,5 6  8
a4l8i,1    5 6
a53t5,2 3  5 6
a56u3,1    5 6  8
a58kk,1 2 3  5 6  8
a5ass,1  3  5 6  8
a5i5p,2 3  5 6  8
a5m6k,1 2 3  5 6
a5o09,6  8
a5oq1,3   6  8
a5p7p,3   6  8
a5p7v,0     5 6  8
a5xz5,3  5 6  8
a6158,5 6  8
a624d,1 2   5 6  8
a69g5,2   5 6  8
a6bw7,2   5 6  8
a6dnz,1 2 3  5 6  8
a6sdk,2 3   6  8
a72fw,1 2 3  5 6  8
a75af,5 6  8
a76hy,2 3   6  8
a7kdv,2   5 6
a7scq,0     5 6  8
a80jy,5 6  8
a8396,2   5 6
a8ezq,1    5 6
a8k14,1    5 6  8
a8mzy,3   6  8
a8obe,1  3  5   8
a8xzk,5 6  8
a90kt,1 2 3  5 6
a93t5,1 2  4 5 6  8
a9522,1 2 3  5 6  8
a98dp,1  3  5 6  8
a9fai,1 2   5 6  8
a9mpu,2   5 6  8
a9ocp,2    6  8
a9tlu,1  3  5 6  8
a9u91,2   5 6  8
a9xko,5 6
a9xlr,2   5 6  8
aa1dn,2 3  5 6  8
aa80k,1    5   8
aaleb,3  5 6  8
aandm,1 2   5 6
aas92,5 6  8
ab1ly,3  5 6  8
ab3aj,1 2   5 6  8
abagy,3  5 6  8
abcsb,5 6  8
abeqd,1 2 3  5 6  8
abhox,5 6  8
abt4u,5 6  8
abx3u,2   5 6  8
abyy1,2 3   6  8
abzpu,2 3  5 6  8
ac0yh,1 2 3  5 6  8
acgin,1 2    6  8
acijl,1 2 3  5 6  8
acjao,1    5 6  8
acl0h,1 2   5 6
acl2q,5 6  8
acnxx,3  5 6  8
aco0q,6  8
acp7o,2 3  5 6 7 8
acpvu,1 2   5 6  8
act96,1    5 6  8
acx22,2 3  5 6  8
ad25n,1    5 6  8
ad962,1 2   5 6  8
adewd,0 1 2   5 6  8
adl28,2   5 6
adlyd,3  5 6  8
adn5t,1 2   5 6  8
adtnj,3  5 6  8
aducf,1 2 3  5 6  8
advze,3  5 6  8
adza5,2 3  5 6  8
ae1oc,2   5 6  8
ae7rc,2 3  5 6  8
aent5,1  3  5   8
aep6u,1 2   5 6  8
aep9l,6  8
aer0f,3  5 6  8
aevhg,2 3  5 6  8
aez8a,2   5 6  8
af0iy,0 1 2 3  5 6  8
afd6b,0 1 2   5 6  8
afls4,2   5 6  8
afpu5,2 3  5 6  8
aftm9,2   5 6  8
afw62,5 6
afwoa,2   5 6
agbbc,1 2   5 6  8
agklh,1 2 3  5 6
agm6e,2   5 6  8
agu2h,1 2    6  8
ah06i,1 2   5 6  8
ah6qf,3  5   8
ah9h9,2 3  5 6  8
ahm0t,1 2 3  5 6  8
ai20u,1  3  5   8
ai245,1 2   5 6
ai5wv,3  5 6
ai7eh,0 1 2 3   6  8
ai7lo,2 3  5 6  8
ai997,2 3  5 6  8
air4w,5 6  8
airhf,2    6  8
aisen,1 2 3 4 5 6
aisxi,5 6  8
aitij,1 2   5 6  8
aiwlv,1 2   5 6  8
aj0o5,5 6  8
aj2c4,2 3  5 6  8
aj6me,2   5 6  8
aj9eu,2 3  5 6  8
ajb2p,3  5 6  8
ajb3d,0  2   5 6  8
ajcwk,1 2   5 6  8
ajgxi,1    5 6  8
ajkrl,2   5 6  8
ajpbd,1 2   5 6 7 8
ajxre,5 6  8
ak9th,0   3  5 6  8
akjg7,1 2   5 6  8
akl7f,3  5 6  8
akn05,1 2 3  5 6  8
akzsb,5 6
al0r0,1 2 3   6  8
al5rj,1 2   5 6  8
al6pc,1 2    6  8
alp3m,1 2 3  5 6  8
alsnn,1 2 3  5 6  8
am1cc,5 6  8
am6tn,1 2   5 6  8
am7bw,1 2 3  5 6  8
amahe,1  3  5 6  8
amb1i,1 2   5 6  8
amjo5,1 2 3  5 6  8
amuci,2   5 6  8
amysn,3  5 6  8
an1xl,2    6 7 8
an2u4,5 6  8
an3pj,1 2   5 6  8
an5yn,1 2   5   8
an6wf,2 3  5 6
an8au,3  5 6  8
anfic,2   5 6  8
anids,1 2 3  5 6  8
aniqf,5 6  8
ank90,5 6  8
anmnp,2   5 6  8
anyh9,1 2   5 6 7
ao1mb,3  5   8
aogso,1 2 3   6  8
aopzv,0 1    5   8
aor5e,2    6  8
aorzh,3   6  8
aox9i,1 2 3  5 6
aoxqk,2 3  5 6  8
ap2dk,5 6  8
ap67l,5   8
ap681,2 3  5 6  8
ap862,5 6  8
apaam,3 4 5 6  8
apdjl,1 2 3  5 6  8
apf76,8
apmkq,1 2   5 6  8
apsj0,0  2 3  5 6  8
apsjv,1 2   5 6  8
apu49,2   5 6  8
apuul,1 2 3  5 6  8
apuy3,0 1 2   5 6  8
aq3iv,1 2    6 7
aq5ek,0 1 2   5 6  8
aqdvv,2 3  5 6  8
aqkld,1 2   5 6
aquqk,1 2   5 6  8
aqyu6,1  3   6
ar3vu,2 3  5 6  8
ar42l,5 6  8
ar8r4,1 2   5 6  8
ar99d,2 3   6  8
araz3,2 3  5 6  8
arcuq,3  5 6  8
arg28,1  3  5 6  8
arjkk,1 2   5 6
arvdq,2 3  5 6 7
arwcg,1 2   5 6  8
arz3p,2 3  5 6  8
as3sg,2   5 6  8
as5ad,0   3   6  8
as7hf,5 6  8
asbp8,1 2 3  5 6  8
ascpl,2   5 6  8
ase5k,6  8
ash9f,5   8
asjkb,1 2   5 6  8
aske8,2 3   6  8
assn9,6  8
assuo,1 2 3 4 5 6
asusf,2   5 6  8
asw61,5 6  8
aswwn,1    5 6  8
at04k,2 3  5 6  8
at4is,1 2 3  5 6
at4ri,1 2   5 6  8
at7bo,2 3  5 6  8
at9ee,0     5 6  8
atlsa,1 2 3  5 6  8
ats4s,1    5 6  8
attdx,2   5 6  8
atue0,5 6  8
atwsd,1 2 3  5 6  8
au6n5,2   5 6  8
audp5,0        8
aue20,2 3  5 6  8
augbm,0   3   6 7 8
auhky,5 6  8
aujz2,1 2 3  5 6
auk39,2   5 6  8
aular,1 2   5 6  8
aumfd,3   6  8
auqd9,5 6  8
auvzr,5 6  8
auyxe,5 6  8
av9ww,2 3  5 6  8
avcat,0 1 2 3  5 6  8
avely,0     5 6  8
avg4y,1 2 3  5 6  8
avhbx,1  3  5 6  8
avhji,1 2 3  5 6  8
avqf7,2   5 6  8
avra6,1  3  5 6  8
avvyc,0     5 6  8
aw5my,3  5 6  8
aw9o5,3  5   8
awbgl,0 1 2   5 6  8
awbnn,1 2 3  5 6 7 8
awhvd,2 3  5 6
awj3d,2   5 6  8
awpiy,0 1 2   5 6  8
awtmu,1 2   5 6
awuec,1 2   5 6  8
awvsh,3  5 6  8
awxrz,8
ax4rn,1 2 3  5 6
ax6t0,1    5 6  8
axccn,5 6  8
axcqa,0  2 3  5 6  8
axgl7,1  3  5   8
ay8ea,0 1    5   8
ayax7,2 3  5 6  8
ayddw,0   3  5 6  8
aydsv,2 3  5 6  8
aygb7,1 2   5 6
ayiep,2 3  5 6  8
ayk90,0  2   5 6  8
az1be,3   6  8
az8oq,1  3  5 6  8
azg1c,3  5 6  8
azr7k,1 2   5 6  8
azsgg,1 2   5 6  8
azviz,5 6  8
azzqb,1 2 3  5 6  8
b00p4,0  2 3  5 6
b0fon,2 3  5 6  8
b0hs8,1 2   5 6  8
b0wq7,3  5 6  8
b0yhh,1 2 3  5 6  8
b18n2,2   5 6  8
b1bq0,2   5 6  8
b1fty,1 2   5 6  8
b1h73,2 3  5 6 7
b1n0y,2    6  8
b1qqp,1 2 3  5 6  8
b1r3c,3  5 6
b1sia,3  5 6  8
b1zxx,1    5 6  8
b2210,3  5 6
b24mx,1 2   5 6
b27al,1 2 3   6  8
b29i4,3  5 6  8
b2d1s,2 3  5 6  8
b2dls,2 3  5 6  8
b2dzh,2 3  5 6  8
b2fnu,0 1 2 3  5 6  8
b2vsx,1  3  5 6  8
b2x3z,1  3  5 6  8
b2xh7,1 2 3  5 6  8
b37k3,1 2   5 6
b38ng,3  5 6  8
b3ejc,5 6  8
b3m5u,1  3  5 6  8
b3m8w,1 2   5 6  8
b3v4w,2 3  5 6  8
b44t3,1 2 3  5 6  8
b49q5,1 2 3  5 6 7 8
b4e18,2    6  8
b4e8h,1 2   5 6  8
b4jlj,1 2 3  5 6  8
b4onx,2 3  5 6  8
b4tzk,1 2   5 6  8
b4vro,1    5 6  8
b5fg3,5 6  8
b5pys,0   3  5 6  8
b5qd0,2   5 6  8
b5tsq,1 2 3  5 6  8
b6ee9,2 3  5 6
b6enk,1    5 6  8
b6ips,1  3  5 6  8
b6wp5,1 2   5 6
b6z1a,3  5 6  8
b70no,2 3  5 6  8
b71l5,6  8
b76bg,1 2   5 6  8
b7ao2,1 2   5 6  8
b7ca5,5 6  8
b7ce8,1 2   5 6  8
b7fyp,2 3  5 6  8
b7k7q,2   5 6  8
b7npj,5 6
b7pf5,1 2   5 6  8
b7u1o,1 2   5 6  8
b7wyj,1 2 3  5 6  8
b7zxl,0 1    5 6  8
b80uv,0     5   8
b8hzq,3   6  8
b8k5l,1 2 3  5 6
b8rq9,1 2   5 6  8
b90kw,5 6  8
b98w6,1 2 3  5 6  8
b9970,1 2 3  5 6  8
b9cag,1 2 3  5 6  8
b9kz0,2   5 6
b9ndc,1 2   5 6  8
b9pj9,1 2   5 6
b9v8v,1     6  8
ba1p2,2    6  8
ba4aq,2   5 6  8
ba4kc,3   6  8
bad3e,0 1 2 3  5 6  8
badnp,3  5   8
bahh0,3  5 6
bahoa,5 6  8
bahz2,6  8
baijt,3  5 6  8
ban9j,2    6  8
bau9t,1    5 6  8
bazwm,5 6  8
bb6iw,1 2   5 6  8
bbb20,1 2   5 6  8
bbcwm,1 2   5 6  8
bbfnd,3   6  8
bbgp7,2 3  5 6  8
bbnwn,1 2 3  5 6  8
bbxds,3  5 6  8
bc15t,2 3  5 6  8
bc1zb,1  3  5 6  8
bch0y,5 6
bch1t,3   6  8
bch5v,3  5 6  8
bcrsu,1 2 3  5 6  8
bcss2,1 2   5 6  8
bczm2,2   5 6  8
bd8ql,5 6
bdicg,2 3   6  8
bdu8u,1 2 3  5 6  8
bduue,1 2 3  5 6
bdwfl,3  5
be7eo,2 3 4 5 6  8
be8or,1 2 3  5 6 7 8
bemyk,1 2 3  5 6
berdj,1 2 3  5 6  8
bey4p,1 2   5 6  8
bfmq5,1 2   5 6  8
bfnqt,0 1 2 3   6  8
bfwg5,5 6  8
bfxze,1 2 3  5 6  8
bfzh7,5 6  8
bg499,5   8
bg9go,2 3  5 6  8
bge8a,0     5 6  8
bgi12,1  3  5 6  8
bgkoh,5 6 7 8
bgsqq,2 3   6  8
bguzp,1 2   5 6  8
bgvtw,1     6  8
bgykl,5 6  8
bh7ej,3  5 6  8
bhc6f,1    5 6  8
bhd7m,0 1    5 6
bhewd,1  3  5 6  8
bhid0,0     5 6  8
bhiz4,1    5 6  8
bhm9m,2 3  5 6
bhsec,2   5 6  8
bhuuf,2 3   6  8
bhxt4,1 2 3  5 6
bi8m9,1 2 3  5 6  8
bieri,2 3  5 6
biih2,2 3  5 6  8
biimc,2    6  8
biimt,2 3  5 6  8
bin88,1 2 3  5 6  8
bincx,2   5 6  8
binvo,3  5 6  8
bitj0,3   6  8
biuul,2 3  5 6  8
biuwl,2 3  5 6
bivi1,3  5 6  8
bj097,5 6  8
bj8tx,3  5 6  8
bjfkn,1  3  5 6  8
bjhkq,2   5 6 7 8
bjif4,3  5 6  8
bjq4i,3  5 6 7 8
bjqlj,1    5 6  8
bjzti,0 1 2   5 6  8
bk4l1,0  2   5 6  8
bk60g,1 2   5 6  8
bk6wx,2 3  5 6  8
bk70b,1 2    6
bk7um,1 2   5 6  8
bkgin,2 3  5 6  8
bknh1,1 2 3  5 6  8
bkwrq,1 2   5 6  8
blg4r,2 3  5 6  8
bllam,1    5 6
blm6f,3  5 6  8
blq5d,5 6  8
blsco,5 6  8
blvew,2   5 6  8
blxg3,1 2   5 6
bm82o,3  5 6  8
bmb4s,2   5 6  8
bmehb,2 3  5 6  8
bmrn0,0 1 2   5 6  8
bmuet,2 3  5 6  8
bmz5l,0 1 2   5 6  8
bn5ei,1 2   5 6  8
bn6dw,2   5 6  8
bn7qg,1 2 3  5 6  8
bnira,2   5 6  8
bnist,1 2 3 4 5 6
bnq69,5 6  8
bo1vb,1 2 3  5 6  8
bo3g2,1 2 3  5 6  8
bo86f,2   5 6  8
bo98n,1 2 3  5 6  8
boa6i,1 2 3 4 5 6  8
bos09,1 2 3  5 6  8
boutd,2 3  5 6  8
bozes,3   6  8
bp483,1  3   6  8
bp4p5,1 2   5 6  8
bp50e,2   5 6  8
bpdgs,5 6  8
bpgjp,2 3  5 6  8
bphcp,1 2 3  5 6
bppw2,2   5 6  8
bpq3x,2   5 6  8
bpql8,6  8
bprmu,1 2 3  5 6  8
bq133,1 2   5 6
bq1w2,1 2 3  5 6
bq1z6,5 6
bq4jh,2 3  5 6
bq8ol,5 6  8
bqdqi,3  5 6  8
bqi1m,5 6  8
bqi49,2   5 6
bqi7y,2 3  5 6  8
bqoqy,2 3  5 6
br799,5 6  8
br8ja,1 2   5 6  8
brn4r,5 6  8
brro2,2   5 6
brw9f,1    5 6  8
bryfz,1 2 3  5 6  8
bsokc,1    5 6  8
bt1v0,3  5 6  8
btbfp,2   5 6  8
btfnb,2 3  5 6  8
btgg3,5 6
btovy,5 6
btpv5,3  5 6 7 8
btqkn,2   5 6  8
btwnb,1    5 6  8
bu0gu,1 2 3  5 6  8
bu8uq,1    5 6  8
bu9cj,2   5 6 7 8
buaje,1 2   5 6  8
buh18,3   6  8
buns2,1 2 3  5 6  8
buwar,1 2   5 6
bv1ga,0  2 3  5 6  8
bv1rs,2   5 6 7 8
bv4xd,1  3  5 6  8
bvb54,1  3  5 6  8
bvhij,1     6  8
bvmhs,1 2   5 6
bvrzf,1  3  5 6  8
bvswu,1    5 6  8
bvw6i,1 2   5 6  8
bwkmd,5 6  8
bwte0,3  5 6  8
bwzfd,1 2 3  5 6  8
bx486,0   3  5 6
bx537,1 2      8
bxdh2,1 2 3   6  8
bxjop,0 1 2   5 6  8
bxkle,0     5 6  8
by961,3  5 6  8
byadx,5 6  8
bygel,3  5 6
byogk,2   5 6  8
bypi0,1   4 5 6  8
byy4n,5 6  8
byzh0,1 2   5 6  8
bz1kz,2   5 6  8
bz4gv,5 6  8
bz8sk,2 3   6  8
bzajo,1 2   5 6  8
c0267,1  3  5   8
c03bj,5 6
c056s,1 2 3  5 6 7 8
c06ko,5 6  8
c09gq,1  3  5 6  8
c0awg,5 6  8
c0c21,1 2   5 6  8
c0c69,1 2 3 4 5 6 7
c0fui,1 2   5 6
c0j90,1 2   5 6  8
c0kee,1  3  5 6  8
c0kqp,2   5 6
c0m63,1  3  5 6  8
c0rij,2 3  5 6  8
c0ruo,1    5 6  8
c1955,2   5 6  8
c1ae5,2 3  5 6  8
c1aqa,1 2   5 6  8
c1dt5,6  8
c1f27,1 2 3  5 6  8
c1u5t,1 2 3  5 6  8
c1vav,5 6
c242q,2 3   6  8
c2ak0,1 2 3  5 6  8
c2dgn,1 2   5 6  8
c2i4z,6  8
c2i7t,1 2   5 6  8
c2kpf,1 2   5 6  8
c2lqa,2 3  5 6  8
c30ad,1     6  8
c383h,1    5   8
c3ahn,1 2 3  5 6  8
c3hi2,2   5 6
c3hrh,2   5 6
c3mzv,2 3  5 6  8
c3v8f,3  5 6  8
c3xi0,1 2 3  5 6  8
c3zfb,6  8
c40su,1 2   5 6
c43w2,2 3  5 6  8
c44oq,2 3  5 6  8
c4kph,1 2 3  5 6  8
c4s91,1  3   6  8
c4u77,5 6  8
c53tp,3   6  8
c54p0,1 2   5 6
c552m,1  3  5 6  8
c55s5,1 2   5 6  8
c5658,3  5 6  8
c56dq,1  3  5 6  8
c5gs3,1  3  5 6  8
c5n9b,1 2 3  5 6
c5s1l,1 2   5 6  8
c5zl4,2 3   6
c61dv,1 2   5 6  8
c61z8,2 3  5 6  8
c6502,1    5 6  8
c6epd,2 3  5 6  8
c6hln,3  5 6  8
c6mqe,1 2 3  5 6
c738d,1 2 3  5 6  8
c7cxv,5 6  8
c7d8a,3  5 6  8
c7dqb,5   8
c7emh,1 2 3  5 6  8
c7jw4,0   3  5 6  8
c80l1,3  5 6  8
c82if,3  5 6  8
c84yr,1  3  5 6  8
c861k,2   5 6  8
c8662,3  5 6  8
c86qe,1    5 6  8
c8cot,3  5 6  8
c8fco,2 3  5 6  8
c8g1q,1    5 6  8
c8ib0,5 6  8
c8jtc,1    5 6
c8shl,5 6  8
c8tdr,1 2   5 6  8
c8ths,1    5 6  8
c8tpv,0  2 3  5 6  8
c8vbk,2 3  5 6  8
c95ir,2 3  5 6  8
c99uq,1 2   5 6  8
c9ahk,1 2   5 6  8
c9f4a,1   4 5 6  8
c9lu2,2 3  5 6  8
c9rd0,3   6  8
c9uub,1 2   5 6  8
c9xd3,5 6  8
ca1j0,3  5 6  8
ca3ve,1 2 3  5 6  8
ca7u3,0 1    5 6  8
caa9l,0   3  5 6  8
caawj,5 6  8
caf1n,2 3   6  8
cah7u,1  3  5 6  8
caq7f,2   5 6
casr9,5 6  8
cawtj,1 2   5 6
caxpz,1 2   5 6  8
cb1v8,1 2 3  5 6  8
cb9bh,1   4 5   8
cbeoe,1    5 6  8
cbf8m,1  3  5 6  8
cbivv,6  8
cbj7d,0 1    5 6  8
cbomr,0     5 6  8
cbwxv,1 2 3  5 6  8
cc698,5 6  8
ccazo,5 6  8
ccfm7,1 2   5 6  8
ccist,2 3  5 6  8
ccon1,3  5 6  8
ccpi9,2 3  5 6  8
cd0r4,1 2 3 4 5 6 7
cd27y,2    6  8
cd9cd,2   5 6
cdetc,1     6  8
cdoz9,2   5 6  8
cduig,1    5 6  8
cdvux,1 2 3  5 6
ce11y,1 2   5 6  8
ce342,1 2   5 6  8
ce730,1    5 6
ce9yz,8
ceak9,1 2   5   8
ceb43,1  3  5 6  8
ceejn,1  3   6  8
ceg7m,1 2 3  5 6  8
cej7r,1    5 6  8
cel0m,0   3   6  8
cffws,3  5 6  8
cfh8i,1 2 3  5 6  8
cfiuc,1 2   5 6  8
cfvwj,1    5 6  8
cfyon,1 2 3  5 6  8
cg5t8,0  2 3  5 6  8
cgeek,6  8
